,nearest_public_figure_id,econ,dipl,govt,scty,age,sex,study,work,nearest_result_id,date
4522,3.0,35.0,20.0,7.5,-3.5,Less than 18,M,Middle School,Student,28.0,2021-08-24
4523,2.0,80.0,32.5,55.0,116.5,Between 26 and 35,M,Bachelor's Degree,University Student,2.0,2021-08-24
4524,6.0,77.5,-5.0,-30.0,73.5,Less than 18,M,Middle School,Student,12.0,2021-08-24
4525,5.0,-30.0,-70.0,-170.0,-104.5,Between 46 and 55,M,I'd rather not answer,Entrepreneur,38.0,2021-08-24
4526,2.0,80.0,40.0,100.0,147.0,Between 18 and 25,M,Bachelor's Degree,Student,2.0,2021-08-24
4527,5.0,-30.0,-32.5,-70.0,-57.0,Between 18 and 25,M,Middle School,Student,30.0,2021-08-24
4528,5.0,-45.0,-40.0,-90.0,-113.0,Between 18 and 25,M,Middle School,Freelance,39.0,2021-08-24
4529,5.0,47.5,-10.0,-97.5,33.0,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,9.0,2021-08-24
4530,2.0,80.0,65.0,75.0,100.0,Between 18 and 25,F,Master's Degree,University Student,2.0,2021-08-24
4531,3.0,32.5,17.5,-22.5,30.5,Less than 18,M,Middle School,Student,16.0,2021-08-24
4532,2.0,60.0,22.5,75.0,123.5,Between 18 and 25,M,High School,University Student,14.0,2021-08-24
4533,2.0,65.0,62.5,112.5,137.0,Between 18 and 25,M,High School,University Student,14.0,2021-08-24
4534,2.0,52.5,45.0,52.5,97.5,Between 18 and 25,M,High School,University Student,21.0,2021-08-24
4535,5.0,40.0,-15.0,-42.5,1.5,More than 65,M,Middle School,Retired,16.0,2021-08-24
4536,5.0,17.5,-25.0,-32.5,6.0,Between 18 and 25,M,High School,I'd rather not answer,27.0,2021-08-24
4537,2.0,70.0,22.5,62.5,113.5,Less than 18,M,Middle School,Student,2.0,2021-08-24
4538,4.0,65.0,0.0,-7.5,71.0,Between 18 and 25,M,Middle School,Student,12.0,2021-08-24
4539,3.0,-7.5,-17.5,-7.5,42.0,Between 18 and 25,M,High School,Fixed Term Employee,27.0,2021-08-24
4540,5.0,-27.5,-37.5,-7.5,-14.0,Between 26 and 35,M,Master's Degree,University Student,41.0,2021-08-25
4541,2.0,70.0,32.5,55.0,96.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-08-25
4542,5.0,27.5,-10.0,-37.5,-21.0,Between 18 and 25,M,Middle School,Student,20.0,2021-08-25
4543,5.0,47.5,-12.5,-65.0,-49.5,Between 18 and 25,M,Middle School,Student,10.0,2021-08-25
4544,5.0,50.0,-22.5,-75.0,-42.0,Between 18 and 25,M,Middle School,Student,10.0,2021-08-25
4545,2.0,65.0,25.0,60.0,89.5,Between 18 and 25,M,High School,University Student,12.0,2021-08-25
4546,5.0,15.0,-12.5,-7.5,13.5,Between 18 and 25,M,Middle School,Student,27.0,2021-08-25
4547,5.0,-55.0,-80.0,-170.0,-172.0,Less than 18,M,Middle School,Student,36.0,2021-08-25
4548,5.0,32.5,-60.0,-45.0,-42.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,17.0,2021-08-25
4549,2.0,10.0,40.0,120.0,142.0,Between 18 and 25,M,Master's Degree,Student,33.0,2021-08-25
4550,6.0,52.5,22.5,-7.5,29.0,Between 18 and 25,M,Middle School,Student,12.0,2021-08-25
4551,5.0,12.5,-12.5,-7.5,-11.0,Between 26 and 35,M,Master's Degree,I'd rather not answer,27.0,2021-08-25
4552,5.0,-20.0,-52.5,-70.0,-94.5,Between 26 and 35,M,Master's Degree,I'd rather not answer,30.0,2021-08-25
4553,4.0,57.5,0.0,15.0,81.0,Between 18 and 25,M,High School,Fixed Term Employee,12.0,2021-08-25
4554,5.0,75.0,-32.5,-57.5,46.0,Less than 18,M,Middle School,Student,9.0,2021-08-25
4555,3.0,47.5,-25.0,-32.5,52.0,Between 18 and 25,M,High School,Freelance,13.0,2021-08-25
4556,2.0,67.5,37.5,57.5,69.5,Between 18 and 25,M,High School,University Student,12.0,2021-08-25
4557,2.0,-25.0,30.0,72.5,99.5,Less than 18,M,Middle School,Student,42.0,2021-08-25
4558,6.0,62.5,-15.0,-17.5,73.5,Between 26 and 35,M,High School,I'd rather not answer,12.0,2021-08-25
4559,4.0,62.5,25.0,7.5,41.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2021-08-25
4560,2.0,40.0,37.5,65.0,102.0,Less than 18,M,Middle School,Student,21.0,2021-08-25
4561,2.0,72.5,32.5,82.5,121.0,Between 18 and 25,M,High School,University Student,2.0,2021-08-25
4562,2.0,75.0,37.5,82.5,128.5,Between 18 and 25,M,High School,University Student,2.0,2021-08-25
4563,5.0,47.5,7.5,-40.0,12.5,Between 26 and 35,M,High School,University Student,13.0,2021-08-25
4564,3.0,57.5,-45.0,-32.5,39.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2021-08-25
4565,2.0,15.0,52.5,75.0,112.0,Less than 18,M,High School,Student,33.0,2021-08-25
4566,2.0,90.0,60.0,130.0,167.0,Less than 18,M,High School,Student,1.0,2021-08-25
4567,5.0,-90.0,-60.0,-140.0,-172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,46.0,2021-08-25
4568,5.0,27.5,-70.0,-125.0,-44.5,Less than 18,M,Middle School,Student,37.0,2021-08-26
4569,5.0,-7.5,-5.0,-15.0,-11.5,Between 18 and 25,M,High School,Student,27.0,2021-08-26
4570,5.0,27.5,-25.0,-55.0,1.5,Less than 18,M,Middle School,Student,16.0,2021-08-26
4571,2.0,80.0,90.0,160.0,152.0,Less than 18,M,Middle School,Student,1.0,2021-08-26
4572,3.0,-10.0,10.0,30.0,-1.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-08-26
4573,5.0,-5.0,-22.5,-40.0,-36.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,31.0,2021-08-26
4574,5.0,-35.0,-37.5,-57.5,-29.5,Between 18 and 25,M,I'd rather not answer,I'd rather not answer,30.0,2021-08-26
4575,2.0,90.0,60.0,130.0,167.0,Less than 18,M,High School,Student,1.0,2021-08-26
4576,5.0,2.5,-20.0,-10.0,18.5,Between 26 and 35,M,High School,University Student,27.0,2021-08-26
4577,6.0,20.0,15.0,15.0,34.0,Less than 18,N,I'd rather not answer,I'd rather not answer,28.0,2021-08-26
4578,6.0,72.5,37.5,10.0,28.5,Between 18 and 25,M,High School,University Student,12.0,2021-08-26
4579,4.0,72.5,32.5,32.5,73.5,Less than 18,M,I'd rather not answer,Student,12.0,2021-08-26
4580,5.0,15.0,-27.5,-30.0,-3.5,Between 18 and 25,M,Bachelor's Degree,Student,27.0,2021-08-26
4581,2.0,75.0,65.0,100.0,106.0,Less than 18,M,Middle School,Student,2.0,2021-08-26
4582,2.0,60.0,45.0,110.0,124.5,Less than 18,M,Middle School,Student,14.0,2021-08-26
4583,2.0,52.5,35.0,75.0,88.5,Between 18 and 25,F,High School,I'd rather not answer,21.0,2021-08-26
4584,5.0,30.0,15.0,7.5,-6.0,Less than 18,M,Middle School,Student,27.0,2021-08-26
4585,2.0,57.5,20.0,55.0,96.0,Less than 18,M,Middle School,Student,12.0,2021-08-26
4586,5.0,42.5,-60.0,-110.0,-88.0,Between 18 and 25,M,I'd rather not answer,Entrepreneur,17.0,2021-08-26
4587,4.0,55.0,-10.0,30.0,52.0,Between 18 and 25,M,Master's Degree,University Student,12.0,2021-08-26
4588,4.0,57.5,5.0,7.5,66.0,Between 36 and 45,M,Bachelor's Degree,University Student,12.0,2021-08-27
4589,2.0,62.5,27.5,62.5,97.0,Between 18 and 25,M,High School,I'd rather not answer,14.0,2021-08-27
4590,2.0,72.5,32.5,50.0,104.5,Between 18 and 25,M,High School,Looking for employment,2.0,2021-08-27
4591,5.0,50.0,-15.0,-90.0,40.5,Less than 18,M,Middle School,Student,9.0,2021-08-27
4592,2.0,52.5,40.0,62.5,136.0,Less than 18,F,Middle School,Student,14.0,2021-08-27
4593,2.0,70.0,37.5,32.5,97.0,Less than 18,F,Master's Degree,Freelance,12.0,2021-08-27
4594,5.0,-35.0,-2.5,37.5,-14.5,More than 65,M,Middle School,Freelance,41.0,2021-08-27
4595,5.0,70.0,-35.0,-85.0,-37.0,Between 36 and 45,M,Bachelor's Degree,Permanent Employee,8.0,2021-08-27
4596,6.0,25.0,0.0,-7.5,57.0,Between 36 and 45,F,Master's Degree,Permanent Employee,13.0,2021-08-27
4597,6.0,-20.0,-10.0,32.5,29.0,Between 18 and 25,M,I'd rather not answer,I'd rather not answer,27.0,2021-08-27
4598,2.0,90.0,45.0,115.0,167.0,Less than 18,M,High School,Student,2.0,2021-08-27
4599,2.0,85.0,77.5,120.0,164.5,Between 26 and 35,N,First Level Master Degree,I'd rather not answer,2.0,2021-08-27
4600,4.0,72.5,20.0,25.0,69.0,Between 46 and 55,M,PhD,I'd rather not answer,12.0,2021-08-27
4601,2.0,57.5,32.5,75.0,69.5,Between 46 and 55,F,First Level Master Degree,Freelance,21.0,2021-08-27
4602,2.0,65.0,32.5,80.0,107.0,Less than 18,M,Middle School,Student,14.0,2021-08-27
4603,2.0,77.5,35.0,105.0,107.0,Between 26 and 35,M,Master's Degree,I'd rather not answer,2.0,2021-08-27
4604,5.0,-15.0,-17.5,-20.0,-13.5,Less than 18,M,High School,Student,41.0,2021-08-27
4605,2.0,90.0,45.0,90.0,152.0,Less than 18,M,High School,Student,2.0,2021-08-28
4606,5.0,25.0,-25.0,-90.0,-47.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,17.0,2021-08-28
4607,2.0,65.0,2.5,17.5,122.0,Less than 18,M,Middle School,Student,12.0,2021-08-28
4608,2.0,-32.5,17.5,107.5,35.5,Less than 18,M,Middle School,Student,34.0,2021-08-28
4609,2.0,65.0,-2.5,22.5,127.0,Less than 18,M,Middle School,Student,12.0,2021-08-28
4610,2.0,70.0,-2.5,12.5,127.0,Less than 18,M,Middle School,Student,12.0,2021-08-28
4611,4.0,55.0,7.5,42.5,64.0,Less than 18,M,Middle School,Student,12.0,2021-08-28
4612,2.0,57.5,32.5,92.5,132.0,Less than 18,M,Middle School,Student,14.0,2021-08-28
4613,6.0,-30.0,10.0,50.0,-7.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-08-28
4614,2.0,90.0,80.0,140.0,172.0,Between 36 and 45,F,First Level Master Degree,Public Employee,1.0,2021-08-28
4615,4.0,55.0,12.5,12.5,64.0,Between 18 and 25,F,Bachelor's Degree,I'd rather not answer,12.0,2021-08-28
4616,5.0,37.5,-82.5,-162.5,-72.0,Less than 18,M,High School,Student,24.0,2021-08-28
4617,2.0,90.0,20.0,40.0,152.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-08-28
4618,2.0,90.0,20.0,35.0,149.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,4.0,2021-08-28
4619,4.0,37.5,-10.0,22.5,52.5,Less than 18,M,I'd rather not answer,Student,13.0,2021-08-28
4620,4.0,30.0,-15.0,30.0,52.5,Less than 18,M,Middle School,Student,28.0,2021-08-28
4621,5.0,-27.5,-65.0,-115.0,-87.5,Between 18 and 25,M,Vocational qualification,I'd rather not answer,38.0,2021-08-28
4622,5.0,12.5,15.0,-20.0,-11.0,More than 65,F,Middle School,Retired,27.0,2021-08-28
4623,6.0,40.0,-10.0,20.0,32.0,Less than 18,M,I'd rather not answer,I'd rather not answer,13.0,2021-08-28
4624,2.0,85.0,52.5,105.0,134.5,Less than 18,M,Middle School,Student,2.0,2021-08-28
4625,2.0,62.5,45.0,87.5,103.5,Less than 18,M,Middle School,Student,14.0,2021-08-29
4626,2.0,90.0,20.0,35.0,149.5,Less than 18,M,Middle School,Student,4.0,2021-08-29
4627,5.0,-80.0,15.0,45.0,-43.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,51.0,2021-08-29
4628,5.0,20.0,-65.0,-15.0,-32.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,18.0,2021-08-29
4629,2.0,22.5,65.0,137.5,143.5,Less than 18,M,High School,Student,14.0,2021-08-29
4630,2.0,57.5,50.0,90.0,142.0,Between 26 and 35,M,High School,Permanent Employee,14.0,2021-08-29
4631,2.0,20.0,60.0,127.5,148.5,Less than 18,M,High School,Student,14.0,2021-08-29
4632,2.0,82.5,25.0,25.0,120.5,Less than 18,N,Middle School,Student,4.0,2021-08-29
4633,2.0,90.0,20.0,35.0,147.0,Less than 18,M,Middle School,Student,4.0,2021-08-29
4634,2.0,75.0,52.5,40.0,92.5,Between 46 and 55,F,High School,Freelance,2.0,2021-08-29
4635,2.0,72.5,22.5,55.0,119.5,Between 18 and 25,F,High School,University Student,2.0,2021-08-29
4636,4.0,42.5,15.0,42.5,66.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,19.0,2021-08-29
4637,6.0,25.0,-30.0,-2.5,47.0,Between 18 and 25,M,High School,Fixed Term Employee,13.0,2021-08-29
4638,2.0,82.5,37.5,40.0,111.5,Between 46 and 55,M,Middle School,Freelance,2.0,2021-08-29
4639,4.0,32.5,5.0,17.5,73.5,Between 18 and 25,M,High School,University Student,19.0,2021-08-29
4640,2.0,82.5,7.5,42.5,109.5,Less than 18,M,High School,Student,4.0,2021-08-29
4641,4.0,45.0,-12.5,20.0,52.5,More than 65,M,High School,Retired,12.0,2021-08-29
4642,6.0,27.5,-50.0,-15.0,63.5,Between 18 and 25,M,High School,Fixed Term Employee,16.0,2021-08-29
4643,2.0,80.0,60.0,72.5,107.5,Between 46 and 55,F,High School,Freelance,2.0,2021-08-29
4644,5.0,-90.0,-20.0,-35.0,-149.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,46.0,2021-08-29
4645,5.0,-90.0,-60.0,-140.0,-172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,46.0,2021-08-29
4646,5.0,-12.5,-32.5,-37.5,-4.5,Less than 18,M,Middle School,Student,41.0,2021-08-29
4647,5.0,-32.5,-42.5,-32.5,-4.5,Less than 18,M,Middle School,Student,41.0,2021-08-29
4648,3.0,62.5,-7.5,-42.5,58.0,Less than 18,M,Middle School,Student,13.0,2021-08-29
4649,4.0,37.5,-5.0,20.0,51.0,Between 18 and 25,M,I'd rather not answer,I'd rather not answer,12.0,2021-08-29
4650,5.0,-32.5,-37.5,-80.0,-64.5,Less than 18,M,Middle School,Student,30.0,2021-08-29
4651,4.0,50.0,-2.5,35.0,72.0,Between 26 and 35,M,First Level Master Degree,Permanent Employee,12.0,2021-08-29
4652,6.0,25.0,-2.5,17.5,43.5,Between 26 and 35,M,High School,Freelance,28.0,2021-08-29
4653,2.0,57.5,12.5,52.5,84.5,Between 26 and 35,F,High School,I'd rather not answer,12.0,2021-08-29
4654,2.0,62.5,20.0,52.5,99.5,Between 26 and 35,M,High School,Entrepreneur,12.0,2021-08-29
4655,2.0,55.0,40.0,62.5,89.5,Between 18 and 25,M,I'd rather not answer,University Student,21.0,2021-08-29
4656,5.0,62.5,-47.5,-22.5,22.0,Less than 18,M,Middle School,Student,13.0,2021-08-29
4657,5.0,67.5,-27.5,-15.0,7.5,More than 65,M,Middle School,Retired,13.0,2021-08-29
4658,6.0,67.5,-30.0,-27.5,77.0,Between 26 and 35,M,High School,I'd rather not answer,13.0,2021-08-29
4659,2.0,40.0,82.5,110.0,149.5,Between 18 and 25,M,High School,Student,14.0,2021-08-29
4660,4.0,37.5,2.5,40.0,66.0,Less than 18,F,Middle School,Student,19.0,2021-08-29
4661,4.0,70.0,-12.5,10.0,83.5,Less than 18,M,Middle School,Student,12.0,2021-08-29
4662,2.0,20.0,60.0,180.0,172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,15.0,2021-08-29
4663,5.0,0.0,-60.0,-140.0,-162.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,38.0,2021-08-29
4664,5.0,5.0,-15.0,-17.5,18.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-08-29
4665,5.0,-50.0,-40.0,-50.0,-48.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,40.0,2021-08-29
4666,4.0,50.0,40.0,50.0,48.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,21.0,2021-08-29
4667,5.0,22.5,5.0,-72.5,-9.5,Between 18 and 25,M,Vocational qualification,Student,16.0,2021-08-29
4668,5.0,-5.0,-47.5,-40.0,8.5,Less than 18,M,High School,Student,41.0,2021-08-29
4669,4.0,-35.0,27.5,70.0,62.0,Between 18 and 25,M,Bachelor's Degree,Student,42.0,2021-08-30
4670,4.0,15.0,30.0,40.0,56.0,Between 18 and 25,M,Bachelor's Degree,University Student,19.0,2021-08-30
4671,2.0,90.0,40.0,55.0,149.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-08-30
4672,2.0,90.0,40.0,40.0,142.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,3.0,2021-08-30
4673,2.0,90.0,35.0,35.0,142.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,3.0,2021-08-30
4674,5.0,-60.0,-80.0,-110.0,-147.0,Between 56 and 65,M,I'd rather not answer,Retired,39.0,2021-08-30
4675,2.0,85.0,80.0,142.5,164.5,Less than 18,N,Middle School,Student,1.0,2021-08-30
4676,5.0,10.0,-60.0,-150.0,-142.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,38.0,2021-08-30
4677,2.0,-10.0,60.0,150.0,142.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,23.0,2021-08-30
4678,2.0,90.0,60.0,140.0,172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,1.0,2021-08-30
4679,2.0,10.0,25.0,120.0,142.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,33.0,2021-08-30
4680,2.0,90.0,20.0,55.0,169.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-08-30
4681,2.0,90.0,20.0,50.0,164.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-08-30
4682,2.0,90.0,20.0,35.0,149.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,4.0,2021-08-30
4683,4.0,45.0,0.0,22.5,58.5,Between 26 and 35,F,Bachelor's Degree,I'd rather not answer,12.0,2021-08-30
4684,5.0,10.0,-60.0,-112.5,-5.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,37.0,2021-08-30
4685,5.0,0.0,0.0,0.0,0.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-08-30
4686,6.0,2.5,-27.5,42.5,24.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-08-30
4687,5.0,-90.0,-60.0,-140.0,-172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,46.0,2021-08-30
4688,2.0,90.0,60.0,140.0,172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,1.0,2021-08-30
4689,2.0,55.0,20.0,47.5,77.0,Between 18 and 25,M,High School,Student,12.0,2021-08-30
4690,2.0,70.0,10.0,22.5,131.0,Between 26 and 35,M,Master's Degree,Public Employee,12.0,2021-08-30
4691,5.0,22.5,-47.5,-135.0,-77.0,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,37.0,2021-08-30
4692,5.0,32.5,-25.0,-70.0,-4.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2021-08-30
4693,4.0,50.0,15.0,22.5,68.5,Less than 18,M,Middle School,Student,12.0,2021-08-30
4694,2.0,35.0,35.0,115.0,132.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,14.0,2021-08-30
4695,4.0,17.5,12.5,55.0,71.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,19.0,2021-08-30
4696,2.0,-10.0,60.0,150.0,142.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,23.0,2021-08-30
4697,2.0,32.5,25.0,47.5,96.0,Between 46 and 55,F,PhD,Permanent Employee,21.0,2021-08-30
4698,3.0,37.5,10.0,-7.5,13.5,Between 18 and 25,N,Master's Degree,Student,13.0,2021-08-30
4699,5.0,17.5,-27.5,-55.0,-31.0,Less than 18,N,PhD,Student,17.0,2021-08-30
4700,2.0,80.0,22.5,70.0,89.5,Between 18 and 25,N,I'd rather not answer,I'd rather not answer,2.0,2021-08-30
4701,2.0,90.0,20.0,45.0,159.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-08-31
4702,2.0,90.0,20.0,35.0,149.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,4.0,2021-08-31
4703,4.0,65.0,15.0,17.5,60.0,Between 46 and 55,F,High School,Freelance,12.0,2021-08-31
4704,2.0,45.0,47.5,65.0,99.5,Between 56 and 65,M,Middle School,Permanent Employee,21.0,2021-08-31
4705,2.0,72.5,47.5,102.5,106.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-08-31
4706,4.0,32.5,30.0,25.0,73.5,Between 18 and 25,N,I'd rather not answer,I'd rather not answer,19.0,2021-08-31
4707,4.0,60.0,10.0,20.0,78.5,Between 18 and 25,N,I'd rather not answer,I'd rather not answer,12.0,2021-08-31
4708,4.0,52.5,12.5,-10.0,66.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2021-08-31
4709,2.0,65.0,40.0,75.0,109.5,Between 18 and 25,M,High School,University Student,14.0,2021-08-31
4710,2.0,85.0,12.5,55.0,74.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,12.0,2021-08-31
4711,5.0,37.5,12.5,-40.0,-8.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2021-08-31
4712,2.0,-20.0,45.0,87.5,62.0,Between 18 and 25,M,Bachelor's Degree,University Student,34.0,2021-08-31
4713,5.0,0.0,0.0,0.0,0.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-08-31
4714,5.0,32.5,-15.0,-27.5,31.0,Between 18 and 25,M,High School,University Student,16.0,2021-08-31
4715,2.0,60.0,62.5,107.5,139.5,Between 18 and 25,F,Bachelor's Degree,University Student,14.0,2021-08-31
4716,2.0,30.0,35.0,75.0,98.5,Less than 18,M,Middle School,Student,21.0,2021-09-01
4717,3.0,65.0,5.0,-25.0,38.5,Between 18 and 25,M,High School,University Student,12.0,2021-09-01
4718,3.0,27.5,0.0,-2.5,28.5,Between 18 and 25,M,High School,University Student,27.0,2021-09-01
4719,5.0,-22.5,-75.0,-155.0,-92.0,Between 18 and 25,M,I'd rather not answer,I'd rather not answer,38.0,2021-09-01
4720,2.0,-60.0,60.0,130.0,102.0,More than 65,M,PhD,Entrepreneur,34.0,2021-09-01
4721,4.0,37.5,-15.0,17.5,62.5,More than 65,M,High School,Retired,13.0,2021-09-01
4722,2.0,50.0,17.5,65.0,106.0,Between 18 and 25,M,High School,Student,21.0,2021-09-01
4723,2.0,67.5,32.5,77.5,114.5,Less than 18,M,Middle School,Student,2.0,2021-09-01
4724,5.0,-52.5,-90.0,-115.0,-117.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,39.0,2021-09-01
4725,2.0,80.0,80.0,150.0,152.0,Between 18 and 25,N,High School,Freelance,1.0,2021-09-01
4726,2.0,65.0,52.5,55.0,102.0,Less than 18,M,Middle School,Student,14.0,2021-09-01
4727,5.0,40.0,20.0,7.5,-6.0,Less than 18,M,Middle School,Student,28.0,2021-09-01
4728,2.0,37.5,12.5,77.5,88.5,Between 18 and 25,M,High School,Student,21.0,2021-09-01
4729,2.0,62.5,32.5,65.0,88.5,Between 18 and 25,M,High School,Student,14.0,2021-09-01
4730,4.0,22.5,10.0,50.0,69.5,Between 18 and 25,M,High School,Student,19.0,2021-09-01
4731,2.0,87.5,45.0,60.0,104.5,Less than 18,M,Middle School,Student,2.0,2021-09-01
4732,4.0,65.0,32.5,45.0,66.0,I'd rather not answer,M,I'd rather not answer,Student,12.0,2021-09-01
4733,2.0,80.0,20.0,50.0,122.0,Between 18 and 25,M,Vocational qualification,Student,2.0,2021-09-01
4734,4.0,60.0,-10.0,-12.5,97.0,Less than 18,M,Middle School,Student,12.0,2021-09-02
4735,5.0,45.0,-30.0,-115.0,-46.0,Less than 18,M,Middle School,Student,10.0,2021-09-02
4736,2.0,80.0,22.5,60.0,137.0,Less than 18,M,Middle School,Student,2.0,2021-09-02
4737,2.0,82.5,-12.5,22.5,102.0,Less than 18,M,Middle School,Student,12.0,2021-09-02
4738,2.0,90.0,20.0,35.0,149.5,Less than 18,M,Middle School,Student,4.0,2021-09-02
4739,2.0,90.0,0.0,25.0,149.5,Less than 18,M,Middle School,Student,4.0,2021-09-02
4740,2.0,40.0,60.0,180.0,172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,14.0,2021-09-02
4741,2.0,90.0,60.0,140.0,172.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,1.0,2021-09-02
4742,5.0,65.0,-30.0,-110.0,25.5,Between 18 and 25,M,High School,Public Employee,9.0,2021-09-02
4743,5.0,-10.0,-30.0,0.0,11.0,Between 18 and 25,M,High School,Freelance,27.0,2021-09-02
